cycle,day,Temp,B_mean,B_sd,CTmin_mean,CTmin_sd,CTmax_mean,CTmax_sd,Topt_mean,Topt_sd,B_CTmin_cov,fitness_mean,fitness_sd
10807,58080,33.9446,34.4294,0.841618,2.96605,0.810278,37.3954,1.10704,25.919,0.937267,-0.0696671,0.411012,0.123575
10808,58090,32.6554,34.4488,0.838854,2.99188,0.815455,37.4407,1.11102,25.9577,0.942442,-0.0671352,0.533053,0.106971
10809,58100,30.9058,34.4406,0.840844,3.01481,0.818525,37.4554,1.11006,25.9752,0.94218,-0.0723824,0.644858,0.100713
10810,58110,28.7488,34.4344,0.843372,3.04419,0.813865,37.4786,1.1192,26.0005,0.947526,-0.06052,0.720888,0.0970623
10811,58120,26.25,34.4214,0.838931,3.05521,0.813693,37.4767,1.1106,26.0028,0.94159,-0.0662301,0.732767,0.0884284
10812,58130,23.4854,34.4029,0.839061,3.07274,0.815603,37.4756,1.10916,26.008,0.940982,-0.0694946,0.663411,0.0789327
10813,58140,20.5388,34.3853,0.838522,3.07476,0.812925,37.46,1.10968,25.9983,0.940726,-0.0662839,0.525303,0.0652667
10814,58150,17.5,34.3631,0.838358,3.08147,0.812556,37.4445,1.1122,25.9902,0.94263,-0.0630533,0.361948,0.0494237
10815,58160,14.4612,34.3446,0.838609,3.07062,0.814451,37.4152,1.11455,25.967,0.944977,-0.0621834,0.219262,0.0340815
10816,58170,11.5146,34.3317,0.832868,3.06243,0.812421,37.3941,1.10925,25.9502,0.941356,-0.0616301,0.119636,0.0209611
10817,58180,8.75,34.3193,0.837998,3.03391,0.809777,37.3532,1.10591,25.9134,0.936956,-0.0674687,0.0614485,0.0119651
10818,58190,6.2512,34.3225,0.835847,3.01249,0.815864,37.335,1.10582,25.8941,0.939069,-0.0707174,0.0310994,0.0067324
10819,58200,4.0942,34.3203,0.839048,2.9825,0.809488,37.3028,1.10976,25.8627,0.939697,-0.0638476,0.0164669,0.0039074
10820,58210,2.3446,34.3197,0.838506,2.94779,0.810531,37.2675,1.10756,25.8276,0.938369,-0.0666822,0.0096406,0.00243916
10821,58220,1.0554,34.3277,0.845749,2.90008,0.810604,37.2278,1.11139,25.7852,0.939961,-0.0685948,0.00656442,0.0017314
10822,58230,0.2659,34.3393,0.840367,2.86207,0.811212,37.2013,1.10691,25.7549,0.937684,-0.0695158,0.00535795,0.00143807
10823,58240,0.0,34.3592,0.84098,2.81783,0.808875,37.177,1.10674,25.724,0.936752,-0.0683295,0.00536961,0.00142254
10824,58250,0.2659,34.3722,0.845095,2.77927,0.810122,37.1515,1.11414,25.6941,0.94212,-0.0645919,0.0065837,0.00169742
10825,58260,1.0554,34.3879,0.837388,2.73794,0.81479,37.1259,1.10942,25.6632,0.941281,-0.0671433,0.00970989,0.00236746
10826,58270,2.3446,34.3928,0.842618,2.70036,0.814862,37.0932,1.11383,25.6289,0.943735,-0.0666906,0.0165578,0.00369579
10827,58280,4.0942,34.3912,0.845055,2.66343,0.811436,37.0546,1.11104,25.5909,0.940062,-0.0690738,0.0312136,0.00617939
10828,58290,6.2512,34.3964,0.843216,2.63379,0.814485,37.0302,1.11592,25.5647,0.945155,-0.0645553,0.0612542,0.0106462
10829,58300,8.75,34.3895,0.841706,2.61051,0.813893,37.0,1.11379,25.5368,0.943601,-0.0651862,0.118967,0.017642
10830,58310,11.5146,34.3853,0.843983,2.60255,0.816515,36.9878,1.11432,25.5261,0.944326,-0.068644,0.216392,0.0271324
10831,58320,14.4612,34.3679,0.841954,2.595,0.817582,36.9629,1.11574,25.5069,0.946148,-0.0662293,0.356187,0.0376567
10832,58330,17.5,34.345,0.839963,2.59502,0.818107,36.94,1.11587,25.4917,0.946796,-0.064837,0.515244,0.0481791
10833,58340,20.5388,34.3263,0.844113,2.60382,0.817562,36.9301,1.11195,25.488,0.942739,-0.0722473,0.648388,0.0599836
10834,58350,23.4854,34.3115,0.840017,2.62174,0.815349,36.9333,1.11071,25.4961,0.941935,-0.0683741,0.713932,0.0723948
10835,58360,26.25,34.3032,0.840547,2.63541,0.815604,36.9386,1.1149,25.5042,0.945199,-0.0643633,0.698891,0.084543
10836,58370,28.7488,34.2891,0.846268,2.65995,0.816851,36.949,1.11623,25.5193,0.945466,-0.068728,0.621459,0.0956642
10837,58380,30.9058,34.2834,0.837987,2.68489,0.81235,36.9683,1.10908,25.5405,0.94019,-0.06604,0.508319,0.1059
10838,58390,32.6554,34.2896,0.841688,2.71953,0.811125,37.0091,1.1117,25.5792,0.941165,-0.0652442,0.390658,0.117673
10839,58400,33.9446,34.293,0.844049,2.75892,0.812647,37.0519,1.1162,25.6209,0.944677,-0.0634586,0.290249,0.131565
10840,58410,34.7341,34.3256,0.846288,2.80205,0.819062,37.1277,1.1213,25.6858,0.950088,-0.0648809,0.235525,0.137733
10841,58420,35.0,34.3696,0.832898,2.86869,0.809918,37.2383,1.10383,25.7817,0.936372,-0.0656207,0.240467,0.140964
10842,58430,34.7341,34.4076,0.839824,2.9264,0.808991,37.334,1.10719,25.8648,0.937371,-0.0669535,0.303926,0.140406
10843,58440,33.9446,34.4365,0.837978,2.96668,0.810941,37.4032,1.10545,25.9243,0.936933,-0.0689046,0.411691,0.122763
10844,58450,32.6554,34.4386,0.840942,2.99861,0.809205,37.4372,1.10866,25.9577,0.938373,-0.0664291,0.533579,0.106394
10845,58460,30.9058,34.4377,0.839388,3.02976,0.812089,37.4674,1.10743,25.9882,0.938542,-0.068827,0.645923,0.100945
10846,58470,28.7488,34.4322,0.838627,3.04125,0.813814,37.4735,1.10856,25.9961,0.940076,-0.0683436,0.721186,0.0954324
10847,58480,26.25,34.4122,0.84055,3.06719,0.81232,37.4794,1.10772,26.0086,0.938605,-0.0696709,0.73372,0.089203
10848,58490,23.4854,34.4002,0.844119,3.07555,0.809922,37.4757,1.11237,26.009,0.940862,-0.0655761,0.663745,0.078733
10849,58500,20.5388,34.3819,0.847912,3.08232,0.814365,37.4643,1.1216,26.0036,0.948659,-0.0620792,0.524879,0.0672564
10850,58510,17.5,34.3691,0.840832,3.07892,0.810631,37.448,1.11234,25.9917,0.9417,-0.0634082,0.361746,0.0500254
10851,58520,14.4612,34.3462,0.836664,3.07172,0.808812,37.4179,1.10586,25.9692,0.936899,-0.0656329,0.219183,0.0337582
10852,58530,11.5146,34.331,0.8394,3.05651,0.814959,37.3875,1.11126,25.9438,0.942374,-0.0669315,0.119727,0.0209382
10853,58540,8.75,34.323,0.840426,3.03376,0.811063,37.3567,1.10762,25.9157,0.938188,-0.0686587,0.0615187,0.0119396
10854,58550,6.2512,34.3153,0.834646,3.01322,0.808898,37.3286,1.10169,25.8901,0.934049,-0.0686129,0.0311116,0.00677187
10855,58560,4.0942,34.3176,0.843806,2.9881,0.808931,37.3057,1.1111,25.8665,0.939644,-0.0659155,0.0164527,0.00392057
10856,58570,2.3446,34.318,0.838403,2.95138,0.812043,37.2693,1.1081,25.83,0.939252,-0.0672217,0.00963211,0.00243955
10857,58580,1.0554,34.3291,0.843182,2.90764,0.806019,37.2367,1.11075,25.7937,0.938658,-0.0634254,0.00654845,0.00172672
10858,58590,0.2659,34.3451,0.844199,2.86877,0.805079,37.2139,1.11264,25.7655,0.93968,-0.0614232,0.0053485,0.00143184
10859,58600,0.0,34.3571,0.847277,2.83421,0.806377,37.1913,1.1124,25.739,0.939244,-0.0653408,0.00534562,0.00142483
10860,58610,0.2659,34.3763,0.841293,2.78492,0.811826,37.1612,1.10725,25.7024,0.937947,-0.070413,0.00657879,0.00169376
10861,58620,1.0554,34.3871,0.845778,2.74096,0.812176,37.1281,1.1126,25.6657,0.941361,-0.068548,0.00969223,0.00235182
10862,58630,2.3446,34.3902,0.848616,2.70812,0.808686,37.0983,1.11534,25.6349,0.941952,-0.0650746,0.0165233,0.0036694
10863,58640,4.0942,34.3945,0.84335,2.6725,0.808968,37.067,1.1054,25.6021,0.935248,-0.0718842,0.0311346,0.00617094
10864,58650,6.2512,34.3993,0.844554,2.64876,0.814576,37.0481,1.11942,25.5816,0.947671,-0.0618484,0.0611242,0.0107769
10865,58660,8.75,34.3893,0.845723,2.62863,0.815931,37.0179,1.11444,25.5548,0.943907,-0.0695023,0.118686,0.0176605
10866,58670,11.5146,34.38,0.849156,2.61689,0.814235,36.9969,1.1193,25.5369,0.946562,-0.0656052,0.21632,0.0275305
10867,58680,14.4612,34.3608,0.846573,2.60765,0.816382,36.9684,1.11655,25.5148,0.94553,-0.0682361,0.356087,0.0380623
10868,58690,17.5,34.351,0.852102,2.60952,0.81403,36.9605,1.12333,25.5102,0.949094,-0.0634252,0.514936,0.0490552
10869,58700,20.5388,34.3351,0.847863,2.61811,0.811309,36.9532,1.11756,25.5082,0.944606,-0.0640812,0.64831,0.0603455
10870,58710,23.4854,34.3169,0.846899,2.62659,0.817516,36.9435,1.12015,25.5045,0.948623,-0.065414,0.71363,0.0729426
10871,58720,26.25,34.3024,0.847501,2.64014,0.812335,36.9425,1.11851,25.5084,0.945726,-0.0635371,0.69942,0.0841598
10872,58730,28.7488,34.2896,0.843918,2.6637,0.809224,36.9533,1.10988,25.5234,0.938743,-0.0676032,0.621658,0.0953815
10873,58740,30.9058,34.2852,0.844495,2.68812,0.81309,36.9733,1.11551,25.5449,0.944172,-0.0649645,0.508725,0.10586
10874,58750,32.6554,34.2811,0.841024,2.7203,0.809505,37.0014,1.11245,25.5744,0.941425,-0.0625374,0.389741,0.118586
10875,58760,33.9446,34.2971,0.849965,2.76266,0.810668,37.0597,1.11809,25.6274,0.944422,-0.0647518,0.29077,0.131102
10876,58770,34.7341,34.3303,0.842914,2.80714,0.814373,37.1374,1.11318,25.694,0.943022,-0.0672692,0.236439,0.136916
10877,58780,35.0,34.3745,0.846868,2.86554,0.812913,37.24,1.11514,25.7819,0.943359,-0.0672381,0.239994,0.141311
10878,58790,34.7341,34.4207,0.838871,2.91724,0.809681,37.3379,1.10458,25.8643,0.935705,-0.0695983,0.304241,0.139577
10879,58800,33.9446,34.4461,0.835544,2.96241,0.811376,37.4085,1.10734,25.9265,0.939025,-0.0651337,0.411443,0.123246
10880,58810,32.6554,34.4476,0.839304,2.99798,0.813495,37.4456,1.10542,25.9631,0.937384,-0.0721248,0.534003,0.106221
10881,58820,30.9058,34.4492,0.841141,3.02583,0.811479,37.475,1.1128,25.9919,0.942244,-0.063846,0.645381,0.100981
10882,58830,28.7488,34.4346,0.840401,3.05215,0.809729,37.4867,1.10951,26.0085,0.939297,-0.0654611,0.721226,0.0977951
10883,58840,26.25,34.4242,0.840091,3.06031,0.8135,37.4846,1.11481,26.0098,0.944614,-0.0623656,0.732458,0.0910237
10884,58850,23.4854,34.4058,0.839087,3.06426,0.808885,37.4701,1.10619,26.0015,0.936705,-0.067349,0.663484,0.0782054
10885,58860,20.5388,34.3808,0.843412,3.07703,0.811627,37.4578,1.11029,25.9976,0.939858,-0.0686694,0.525779,0.0648067
10886,58870,17.5,34.37,0.840004,3.08148,0.812393,37.4514,1.11766,25.9948,0.94656,-0.0582072,0.361289,0.0509529
10887,58880,14.4612,34.3499,0.839346,3.07337,0.818069,37.4233,1.11326,25.9733,0.944856,-0.0671976,0.218906,0.0340703
10888,58890,11.5146,34.3318,0.838144,3.0618,0.811954,37.3936,1.10896,25.9497,0.939949,-0.065986,0.119622,0.0208931
10889,58900,8.75,34.3279,0.837991,3.04139,0.806188,37.3693,1.1061,25.9267,0.936077,-0.0643502,0.0613645,0.0119829
10890,58910,6.2512,34.3232,0.836437,3.02597,0.810166,37.3492,1.11309,25.9081,0.943022,-0.0585178,0.0310404,0.00680375
10891,58920,4.0942,34.3157,0.840678,2.98202,0.809734,37.2977,1.11195,25.8591,0.941166,-0.0629864,0.0164921,0.00392136
10892,58930,2.3446,34.3265,0.843273,2.94885,0.810714,37.2753,1.11276,25.8332,0.94157,-0.065063,0.00963451,0.00244397
10893,58940,1.0554,34.326,0.843592,2.90102,0.813877,37.227,1.10841,25.785,0.938994,-0.0727305,0.00655658,0.00173857
10894,58950,0.2659,34.3514,0.841057,2.86491,0.80861,37.2163,1.10745,25.7658,0.937224,-0.0673887,0.00535079,0.0014396
10895,58960,0.0,34.3669,0.842315,2.82029,0.807168,37.1872,1.10756,25.7316,0.936641,-0.0671654,0.00536575,0.00142372
10896,58970,0.2659,34.3789,0.847577,2.78179,0.814258,37.1607,1.11298,25.7011,0.941902,-0.0713389,0.00657079,0.00170755
10897,58980,1.0554,34.3923,0.848411,2.73445,0.81037,37.1267,1.11739,25.6626,0.944095,-0.0639727,0.00971462,0.00234989
10898,58990,2.3446,34.4006,0.847696,2.70196,0.810742,37.1025,1.11276,25.6357,0.940697,-0.0688227,0.0165453,0.00367305
10899,59000,4.0942,34.4045,0.846478,2.65498,0.812825,37.0595,1.11627,25.5913,0.944304,-0.0655729,0.0312128,0.00620055
10900,59010,6.2512,34.4167,0.840239,2.63034,0.817811,37.0471,1.11115,25.5748,0.942948,-0.0700816,0.0612373,0.0106119
10901,59020,8.75,34.4041,0.8371,2.60955,0.820395,37.0136,1.11446,25.5456,0.94691,-0.0658847,0.118813,0.0175218
10902,59030,11.5146,34.3953,0.84249,2.59099,0.816032,36.9863,1.12026,25.5212,0.949155,-0.0603569,0.216409,0.0272194
10903,59040,14.4612,34.3846,0.846284,2.58515,0.814233,36.9697,1.11545,25.5082,0.944096,-0.0674762,0.355734,0.0377806
10904,59050,17.5,34.3672,0.849821,2.58931,0.811116,36.9566,1.12057,25.5008,0.946534,-0.0622187,0.514256,0.0487923
10905,59060,20.5388,34.3491,0.848457,2.58999,0.817792,36.9391,1.12183,25.4894,0.949716,-0.0650766,0.64702,0.0594647
10906,59070,23.4854,34.335,0.847596,2.60563,0.821018,36.9406,1.11773,25.4956,0.947588,-0.071584,0.711684,0.0733239
10907,59080,26.25,34.3127,0.840636,2.61599,0.818314,36.9287,1.11697,25.4911,0.947586,-0.0643444,0.696533,0.0860645
10908,59090,28.7488,34.306,0.845191,2.6375,0.816347,36.9435,1.11698,25.5082,0.946128,-0.0665647,0.619048,0.0961771
10909,59100,30.9058,34.2963,0.842372,2.66215,0.818327,36.9585,1.11802,25.5264,0.948076,-0.0646385,0.5062,0.10621
10910,59110,32.6554,34.304,0.847062,2.70389,0.814405,37.0079,1.12028,25.5732,0.947795,-0.0628762,0.388987,0.118549
10911,59120,33.9446,34.3194,0.846686,2.73297,0.810416,37.0523,1.11474,25.6125,0.942361,-0.0655059,0.289266,0.130473
10912,59130,34.7341,34.3399,0.841536,2.78691,0.805361,37.1268,1.10809,25.6802,0.936702,-0.0644576,0.235249,0.136357
10913,59140,35.0,34.3919,0.838203,2.84548,0.80767,37.2374,1.10592,25.7734,0.936313,-0.0659315,0.239523,0.140622
10914,59150,34.7341,34.4313,0.838205,2.89644,0.802174,37.3277,1.10022,25.8506,0.930241,-0.0677975,0.302089,0.138701
10915,59160,33.9446,34.4589,0.841828,2.94426,0.808159,37.4032,1.10826,25.9169,0.937578,-0.0667764,0.410131,0.122635
10916,59170,32.6554,34.4681,0.837905,2.9778,0.808202,37.4459,1.10728,25.9565,0.937599,-0.0646031,0.53262,0.105062
10917,59180,30.9058,34.4647,0.840296,3.0035,0.80851,37.4682,1.10791,25.98,0.937706,-0.0661629,0.64353,0.100556
10918,59190,28.7488,34.4604,0.835482,3.01547,0.809474,37.4759,1.11362,25.9891,0.943432,-0.056565,0.718053,0.0974763
10919,59200,26.25,34.4381,0.842255,3.03466,0.808051,37.4728,1.10979,25.9934,0.938667,-0.0653531,0.731231,0.0890749
10920,59210,23.4854,34.4243,0.83969,3.05359,0.808756,37.4779,1.10947,26.0031,0.939126,-0.0641233,0.66213,0.0790894
10921,59220,20.5388,34.4064,0.840041,3.05565,0.810398,37.462,1.10799,25.9932,0.938367,-0.0673831,0.524211,0.0666592
10922,59230,17.5,34.384,0.841416,3.05646,0.810986,37.4405,1.10787,25.9791,0.938167,-0.0691488,0.361826,0.0495493
10923,59240,14.4612,34.3637,0.841845,3.04925,0.805404,37.4129,1.10784,25.9584,0.936455,-0.0650306,0.219438,0.0337475
10924,59250,11.5146,34.3477,0.840086,3.04002,0.812842,37.3877,1.11191,25.9385,0.942146,-0.0650537,0.119822,0.0207986
10925,59260,8.75,34.3372,0.839752,3.01695,0.810803,37.3542,1.10889,25.9084,0.939246,-0.0664756,0.0615911,0.011978
10926,59270,6.2512,34.331,0.841224,2.99622,0.809197,37.3272,1.10881,25.8836,0.938428,-0.0665006,0.0312067,0.00669959
10927,59280,4.0942,34.3277,0.834699,2.97727,0.802981,37.305,1.10089,25.8624,0.931701,-0.0647752,0.0164941,0.00387257
10928,59290,2.3446,34.3315,0.83766,2.94222,0.807878,37.2738,1.1087,25.8299,0.938672,-0.0625624,0.0096625,0.00244337
10929,59300,1.0554,34.3433,0.843663,2.90564,0.808819,37.2489,1.11139,25.8011,0.939867,-0.0653851,0.00655772,0.00172694
10930,59310,0.2659,34.3565,0.840016,2.854,0.806939,37.2105,1.10357,25.7583,0.933892,-0.0694557,0.00537015,0.00143528
10931,59320,0.0,34.3799,0.842628,2.81889,0.811345,37.1988,1.10976,25.7388,0.939512,-0.0683715,0.00537472,0.00142822
10932,59330,0.2659,34.3959,0.839875,2.77019,0.809252,37.1661,1.10246,25.7008,0.933717,-0.0724269,0.00659892,0.00168791
10933,59340,1.0554,34.4026,0.844115,2.72856,0.810208,37.1312,1.11189,25.6636,0.940572,-0.0663307,0.00972227,0.00235306
10934,59350,2.3446,34.4134,0.841059,2.69688,0.81123,37.1103,1.1101,25.6391,0.940065,-0.0665718,0.0165509,0.00368953
10935,59360,4.0942,34.4202,0.841988,2.66264,0.811779,37.0829,1.11134,25.6095,0.941015,-0.0664215,0.0311454,0.00619434
10936,59370,6.2512,34.4163,0.840919,2.62827,0.819317,37.0445,1.11549,25.5724,0.94666,-0.0670516,0.061258,0.0106976
10937,59380,8.75,34.4129,0.84324,2.61054,0.81613,37.0235,1.11312,25.5525,0.943414,-0.0690464,0.118695,0.0177667
10938,59390,11.5146,34.4038,0.837725,2.59441,0.81223,36.9982,1.10898,25.5303,0.940133,-0.0658286,0.216324,0.0271779
10939,59400,14.4612,34.3906,0.838535,2.59151,0.816261,36.9821,1.1115,25.5186,0.943113,-0.0669953,0.355458,0.0379111
10940,59410,17.5,34.3749,0.847484,2.59027,0.82084,36.9652,1.11775,25.5069,0.947573,-0.071323,0.513744,0.0487915
10941,59420,20.5388,34.349,0.840321,2.59172,0.815956,36.9407,1.11194,25.4911,0.943015,-0.0677596,0.647125,0.0597218
10942,59430,23.4854,34.3383,0.845943,2.6053,0.819448,36.9436,1.12135,25.4975,0.950309,-0.0648466,0.711682,0.0734067
10943,59440,26.25,34.3229,0.844708,2.62438,0.820313,36.9473,1.11484,25.5063,0.945687,-0.071786,0.697442,0.0859024
10944,59450,28.7488,34.3101,0.841903,2.64345,0.813736,36.9535,1.11012,25.5168,0.940633,-0.0692987,0.619512,0.096294
10945,59460,30.9058,34.293,0.841231,2.6754,0.812986,36.9684,1.11016,25.5374,0.940577,-0.0680849,0.507569,0.105631
10946,59470,32.6554,34.2944,0.842565,2.70738,0.813264,37.0017,1.11316,25.5703,0.94276,-0.066091,0.388677,0.118167
10947,59480,33.9446,34.3073,0.843252,2.75898,0.804508,37.0662,1.10649,25.6305,0.934846,-0.0669962,0.29183,0.130218
10948,59490,34.7341,34.3289,0.842872,2.80353,0.80825,37.1324,1.11218,25.6894,0.940485,-0.0633787,0.236075,0.136428
10949,59500,35.0,34.3791,0.844638,2.85502,0.805623,37.2341,1.10498,25.7744,0.933699,-0.0707303,0.239127,0.140626
10950,59510,34.7341,34.4196,0.840433,2.91009,0.802443,37.3297,1.10236,25.8565,0.931563,-0.0675219,0.302471,0.139253
10951,59520,33.9446,34.4516,0.838548,2.95596,0.803852,37.4075,1.09889,25.9237,0.929613,-0.0708859,0.411656,0.121753
10952,59530,32.6554,34.4539,0.837411,2.98197,0.805231,37.4359,1.106,25.9513,0.935834,-0.0632116,0.532504,0.105404
10953,59540,30.9058,34.4533,0.839876,3.0053,0.807495,37.4586,1.10699,25.9741,0.936779,-0.0660007,0.64446,0.0996771
10954,59550,28.7488,34.4422,0.835132,3.02736,0.803436,37.4695,1.10257,25.9888,0.933068,-0.0636511,0.720087,0.0959938
10955,59560,26.25,34.4305,0.837364,3.04062,0.80957,37.4711,1.10911,25.9943,0.939538,-0.0632311,0.731538,0.0900979
10956,59570,23.4854,34.4165,0.837818,3.05555,0.811273,37.4721,1.11422,25.9999,0.943961,-0.0593061,0.662093,0.0808561
10957,59580,20.5388,34.3977,0.839025,3.06308,0.807478,37.4607,1.09966,25.9949,0.931164,-0.0733704,0.525002,0.0648222
10958,59590,17.5,34.3777,0.834904,3.06089,0.80552,37.4386,1.10843,25.9794,0.93833,-0.0586545,0.361807,0.0497082
10959,59600,14.4612,34.354,0.835486,3.05186,0.804705,37.4059,1.10778,25.9545,0.937466,-0.0592093,0.219751,0.0335052
10960,59610,11.5146,34.3376,0.836721,3.04175,0.804662,37.3793,1.10332,25.9335,0.933701,-0.0651301,0.119978,0.0206214
10961,59620,8.75,34.3284,0.840281,3.02965,0.808014,37.358,1.10538,25.9152,0.935575,-0.0685461,0.0615205,0.0119786
10962,59630,6.2512,34.3246,0.837773,3.01254,0.811409,37.3371,1.113,25.8956,0.943051,-0.0607345,0.0310988,0.00679922
10963,59640,4.0942,34.3252,0.842066,2.97785,0.809987,37.303,1.11232,25.8613,0.941251,-0.0639521,0.0164925,0.00392354
10964,59650,2.3446,34.3288,0.833965,2.94542,0.806186,37.2742,1.11076,25.8313,0.940539,-0.0558238,0.00965258,0.00243914
10965,59660,1.0554,34.333,0.841877,2.90708,0.804116,37.2401,1.11452,25.7958,0.941349,-0.0566013,0.00655419,0.00172452
10966,59670,0.2659,34.3493,0.839946,2.86293,0.807193,37.2122,1.11205,25.7625,0.940663,-0.0602057,0.00535353,0.00143217
10967,59680,0.0,34.3626,0.840114,2.81974,0.805054,37.1823,1.1074,25.7281,0.93635,-0.0637835,0.00536245,0.0014256
10968,59690,0.2659,34.3871,0.837885,2.78535,0.80692,37.1725,1.10873,25.7101,0.938377,-0.0619437,0.00657223,0.00168908
10969,59700,1.0554,34.3903,0.839182,2.73928,0.809681,37.1296,1.10843,25.6661,0.938673,-0.0655986,0.00969493,0.00234037
10970,59710,2.3446,34.3952,0.840205,2.70385,0.811847,37.099,1.11443,25.634,0.943816,-0.0615441,0.0165457,0.00367224
10971,59720,4.0942,34.3983,0.834856,2.67214,0.809032,37.0705,1.10485,25.6044,0.936531,-0.0654106,0.0311475,0.00618726
10972,59730,6.2512,34.3935,0.837973,2.64443,0.815997,37.0379,1.11428,25.5734,0.945334,-0.0632111,0.0611612,0.0106576
10973,59740,8.75,34.3892,0.839285,2.61926,0.813234,37.0084,1.11044,25.5454,0.941257,-0.0663389,0.118751,0.0176573
10974,59750,11.5146,34.3861,0.839923,2.60887,0.812848,36.995,1.10931,25.533,0.94013,-0.0678141,0.216336,0.0268341
10975,59760,14.4612,34.3709,0.842902,2.5929,0.818378,36.9638,1.11415,25.5068,0.944946,-0.0694426,0.355965,0.037502
10976,59770,17.5,34.3559,0.845492,2.59675,0.80977,36.9527,1.1147,25.5007,0.942387,-0.0640112,0.515043,0.0478523
10977,59780,20.5388,34.3399,0.841285,2.59383,0.81935,36.9337,1.11623,25.4871,0.947181,-0.0665577,0.647377,0.0600666
10978,59790,23.4854,34.3167,0.842562,2.60887,0.815472,36.9256,1.11711,25.4867,0.946502,-0.0634834,0.712646,0.0731207
10979,59800,26.25,34.3028,0.84323,2.63196,0.817886,36.9348,1.11532,25.5005,0.945659,-0.0680128,0.698362,0.0856432
10980,59810,28.7488,34.2922,0.837427,2.64768,0.817696,36.9398,1.11555,25.5091,0.946929,-0.0627254,0.61966,0.0968399
10981,59820,30.9058,34.2861,0.837226,2.67879,0.817622,36.9649,1.11396,25.5362,0.945699,-0.0642678,0.507785,0.106133
10982,59830,32.6554,34.2817,0.838411,2.70913,0.811593,36.9908,1.10726,25.5636,0.938458,-0.067795,0.388563,0.118084
10983,59840,33.9446,34.2984,0.840205,2.75463,0.812107,37.053,1.11405,25.6202,0.943593,-0.0621769,0.290001,0.131524
10984,59850,34.7341,34.3266,0.834522,2.79789,0.812032,37.1245,1.10053,25.6823,0.934067,-0.0723289,0.235646,0.136168
10985,59860,35.0,34.3579,0.834015,2.86113,0.806774,37.2191,1.10009,25.7664,0.932301,-0.0681354,0.238751,0.140792
10986,59870,34.7341,34.4058,0.837338,2.91462,0.809213,37.3204,1.10595,25.8518,0.936951,-0.066423,0.301679,0.140461
10987,59880,33.9446,34.4366,0.838384,2.95643,0.806343,37.393,1.10559,25.9141,0.935638,-0.0653749,0.410959,0.123384
10988,59890,32.6554,34.4357,0.838838,2.98851,0.808423,37.4242,1.10975,25.9456,0.939421,-0.0628262,0.5324,0.105902
10989,59900,30.9058,34.4306,0.835987,3.01494,0.810417,37.4456,1.11218,25.9687,0.942469,-0.0593539,0.645049,0.0990879
10990,59910,28.7488,34.4177,0.840633,3.03442,0.813712,37.4521,1.11521,25.9795,0.944878,-0.0625541,0.720548,0.0963838
10991,59920,26.25,34.4041,0.836306,3.04694,0.807471,37.4511,1.10527,25.983,0.936125,-0.0648961,0.73349,0.0884631
10992,59930,23.4854,34.385,0.84046,3.06109,0.80907,37.446,1.10756,25.9844,0.937558,-0.0671421,0.664382,0.0776247
10993,59940,20.5388,34.3624,0.837381,3.07054,0.807571,37.4329,1.10704,25.9788,0.937329,-0.0639235,0.526694,0.0650096
10994,59950,17.5,34.3427,0.835572,3.08193,0.811186,37.4246,1.10281,25.9771,0.935404,-0.0700086,0.362891,0.0488332
10995,59960,14.4612,34.3317,0.840254,3.07019,0.808585,37.4019,1.1138,25.958,0.942377,-0.059643,0.2196,0.0336411
10996,59970,11.5146,34.315,0.836463,3.05719,0.811256,37.3721,1.10659,25.9338,0.938219,-0.0666349,0.119849,0.0209208
10997,59980,8.75,34.2988,0.834768,3.04399,0.810999,37.3427,1.10732,25.9098,0.939055,-0.0642011,0.0614942,0.0120133
10998,59990,6.2512,34.2976,0.841909,3.02042,0.811571,37.318,1.11098,25.8855,0.94068,-0.0665959,0.0310988,0.00677113
10999,60000,4.0942,34.302,0.83625,2.99048,0.80768,37.2925,1.10929,25.8585,0.93936,-0.0605664,0.0164486,0.00390651
11000,60010,2.3446,34.3046,0.834333,2.95972,0.804623,37.2643,1.10466,25.8294,0.93522,-0.0616237,0.00961326,0.00242671
11001,60020,1.0554,34.3155,0.844203,2.91265,0.808187,37.2281,1.11289,25.7896,0.940761,-0.06366,0.00654177,0.00172947
11002,60030,0.2659,34.328,0.837558,2.86518,0.807299,37.1932,1.11129,25.7505,0.94057,-0.0591294,0.00536119,0.00143659
11003,60040,0.0,34.3449,0.838394,2.83016,0.809289,37.175,1.11215,25.7267,0.941651,-0.0604832,0.00535634,0.00143006
11004,60050,0.2659,34.358,0.832467,2.78266,0.807651,37.1407,1.10603,25.688,0.937535,-0.060997,0.00658304,0.00169242
11005,60060,1.0554,34.3716,0.837332,2.73797,0.809228,37.1096,1.10814,25.6524,0.938685,-0.0639992,0.00970652,0.00234494
11006,60070,2.3446,34.3869,0.837332,2.70371,0.812883,37.0907,1.1118,25.6283,0.942613,-0.0629018,0.0165537,0.00367522
11007,60080,4.0942,34.3891,0.839206,2.66371,0.809823,37.0529,1.10698,25.5898,0.937568,-0.0673398,0.0312352,0.00617321
11008,60090,6.2512,34.388,0.838341,2.6515,0.811526,37.0395,1.11076,25.5768,0.941208,-0.0637981,0.0611498,0.0106426
11009,60100,8.75,34.382,0.837807,2.61474,0.810148,36.9967,1.11084,25.536,0.940982,-0.0621431,0.118938,0.0176456
