cycle,day,Temp,B_mean,B_sd,CTmin_mean,CTmin_sd,CTmax_mean,CTmax_sd,Topt_mean,Topt_sd,B_CTmin_cov,fitness_mean,fitness_sd
12637,76380,20,31.7232,0.848127,5.62824,0.779266,37.3515,1.1284,26.7771,0.944154,-0.0266442,0.377628,0.182375
12638,76390,20,31.7386,0.833088,5.63366,0.798899,37.3723,1.11573,26.7927,0.942564,-0.0437061,0.379397,0.184414
12639,76400,20,31.7018,0.824539,5.62594,0.800449,37.3277,1.12109,26.7605,0.948887,-0.0318698,0.377004,0.183484
12640,76410,20,31.7245,0.830114,5.63155,0.79371,37.356,1.12269,26.7812,0.947179,-0.0293162,0.378715,0.180562
12641,76420,20,31.7317,0.830445,5.62082,0.794711,37.3525,1.11201,26.7753,0.938959,-0.0423211,0.372683,0.181676
12642,76430,20,31.7316,0.829052,5.62947,0.791068,37.3611,1.12255,26.7839,0.946537,-0.0265011,0.37636,0.182402
12643,76440,20,31.7065,0.831632,5.64147,0.798032,37.348,1.12695,26.7791,0.95146,-0.0292217,0.372364,0.180539
12644,76450,20,31.7072,0.838021,5.64088,0.790682,37.348,1.13574,26.779,0.955124,-0.0187809,0.381713,0.179915
12645,76460,20,31.7072,0.837746,5.63865,0.785111,37.3459,1.11876,26.7768,0.940169,-0.0332994,0.374856,0.185237
12646,76470,20,31.7413,0.822974,5.63009,0.796364,37.3714,1.11517,26.7909,0.943379,-0.0339361,0.381142,0.182186
12647,76480,20,31.7255,0.824146,5.6575,0.787178,37.383,1.10458,26.8078,0.932206,-0.0393863,0.378506,0.182411
12648,76490,20,31.7349,0.806786,5.64166,0.785977,37.3765,1.09343,26.7982,0.926465,-0.036535,0.376162,0.182994
12649,76500,20,31.7155,0.843387,5.64884,0.785574,37.3643,1.11929,26.7925,0.939604,-0.0378038,0.377248,0.181948
12650,76510,20,31.7273,0.83721,5.63904,0.80586,37.3663,1.13286,26.7906,0.957229,-0.0334828,0.374796,0.1826
12651,76520,20,31.7256,0.825169,5.65848,0.804387,37.3841,1.11795,26.8089,0.947407,-0.039062,0.377927,0.182334
12652,76530,20,31.7296,0.823613,5.65676,0.804083,37.3864,1.10908,26.8098,0.940642,-0.0474196,0.377243,0.181882
12653,76540,20,31.7295,0.813783,5.65539,0.788286,37.3849,1.11209,26.8084,0.940459,-0.0234466,0.381616,0.181035
12654,76550,20,31.7303,0.829379,5.64833,0.776121,37.3786,1.11607,26.8019,0.937194,-0.0223136,0.377392,0.181997
12655,76560,20,31.721,0.831093,5.65356,0.784681,37.3746,1.12947,26.8009,0.949852,-0.015368,0.373669,0.18275
12656,76570,20,31.7094,0.833157,5.63981,0.799787,37.3492,1.11294,26.7794,0.940595,-0.0475888,0.377281,0.182895
12657,76580,20,31.7193,0.835343,5.64168,0.789672,37.361,1.11271,26.7879,0.937125,-0.0416336,0.375459,0.184499
12658,76590,20,31.709,0.823554,5.63549,0.784877,37.3445,1.10477,26.7748,0.931828,-0.0368764,0.375897,0.18536
12659,76600,20,31.7088,0.824202,5.63651,0.784205,37.3453,1.1151,26.7757,0.939684,-0.0254142,0.371089,0.183967
12660,76610,20,31.7457,0.832045,5.67417,0.793509,37.4199,1.12219,26.838,0.946354,-0.0313187,0.371645,0.182066
12661,76620,20,31.7161,0.831353,5.64794,0.78158,37.364,1.11708,26.792,0.939123,-0.0270691,0.379284,0.180859
12662,76630,20,31.7107,0.828739,5.66456,0.79875,37.3752,1.12398,26.805,0.949876,-0.0307395,0.375689,0.182912
12663,76640,20,31.7387,0.821454,5.65662,0.795582,37.3953,1.11827,26.8158,0.945892,-0.0286073,0.373582,0.183358
12664,76650,20,31.7376,0.826543,5.66098,0.789169,37.3986,1.10826,26.8194,0.935206,-0.0388576,0.372931,0.183009
12665,76660,20,31.7316,0.829368,5.657,0.781726,37.3886,1.12141,26.8114,0.942985,-0.0206903,0.37659,0.183285
12666,76670,20,31.7298,0.822739,5.64597,0.785344,37.3758,1.09745,26.7992,0.926334,-0.0446353,0.376343,0.181445
12667,76680,20,31.7337,0.818393,5.65724,0.787716,37.3909,1.10042,26.813,0.930203,-0.0396707,0.379143,0.181055
12668,76690,20,31.726,0.826464,5.66873,0.798377,37.3947,1.11331,26.8194,0.941802,-0.0404915,0.374163,0.185134
12669,76700,20,31.7343,0.808167,5.63656,0.780965,37.3708,1.08976,26.7927,0.921892,-0.0377269,0.373353,0.183467
12670,76710,20,31.7326,0.81704,5.66148,0.790616,37.3941,1.09504,26.8166,0.927046,-0.0467617,0.380352,0.180435
12671,76720,20,31.7398,0.818355,5.68192,0.790951,37.4218,1.11538,26.8418,0.94292,-0.0256154,0.373439,0.183807
12672,76730,20,31.7243,0.816559,5.65791,0.798657,37.3822,1.11912,26.8074,0.948368,-0.0260941,0.376309,0.181352
12673,76740,20,31.7463,0.808265,5.66033,0.783444,37.4066,1.0959,26.8245,0.927407,-0.0330395,0.376781,0.181784
12674,76750,20,31.7185,0.799661,5.68171,0.790051,37.4002,1.09301,26.8274,0.92866,-0.0344819,0.375757,0.184117
12675,76760,20,31.7168,0.814335,5.66568,0.79071,37.3825,1.09952,26.8102,0.931133,-0.0397072,0.376014,0.180669
12676,76770,20,31.7225,0.811638,5.67097,0.786473,37.3935,1.09272,26.8193,0.925101,-0.0416313,0.378646,0.182316
12677,76780,20,31.7345,0.805348,5.68318,0.77985,37.4177,1.09261,26.8395,0.924365,-0.031481,0.378706,0.178427
12678,76790,20,31.7267,0.814195,5.67714,0.789987,37.4038,1.09032,26.8282,0.923708,-0.0491021,0.379879,0.182606
12679,76800,20,31.7559,0.825167,5.6673,0.788308,37.4232,1.10684,26.8379,0.934112,-0.0386161,0.378881,0.183359
12680,76810,20,31.7402,0.820557,5.67618,0.787908,37.4163,1.1124,26.8363,0.939287,-0.0283416,0.372872,0.184344
12681,76820,20,31.7576,0.823709,5.68014,0.788311,37.4377,1.09798,26.8519,0.927398,-0.0471897,0.378707,0.183122
12682,76830,20,31.7273,0.811464,5.68388,0.794902,37.4112,1.10464,26.8354,0.936901,-0.0350556,0.37561,0.18281
12683,76840,20,31.747,0.817757,5.67489,0.786604,37.4219,1.09267,26.8395,0.923905,-0.046768,0.379078,0.183573
12684,76850,20,31.7512,0.809801,5.67271,0.781071,37.4239,1.09906,26.8402,0.928936,-0.0289547,0.376874,0.179776
12685,76860,20,31.7338,0.804133,5.69831,0.788549,37.4321,1.09654,26.8542,0.930147,-0.0330204,0.381594,0.182329
12686,76870,20,31.7297,0.81914,5.69025,0.784015,37.42,1.0995,26.8434,0.928288,-0.038384,0.374798,0.18438
12687,76880,20,31.741,0.810262,5.67597,0.78502,37.417,1.09366,26.8366,0.925702,-0.0383398,0.381678,0.181944
12688,76890,20,31.7388,0.812303,5.6872,0.769946,37.426,1.09358,26.8464,0.921007,-0.0283674,0.380376,0.182173
12689,76900,20,31.7418,0.826808,5.68547,0.784516,37.4273,1.10729,26.8467,0.933077,-0.0364955,0.380131,0.183535
12690,76910,20,31.7372,0.819979,5.68586,0.779891,37.423,1.10666,26.844,0.932625,-0.0279523,0.371606,0.1819
12691,76920,20,31.7434,0.819206,5.69146,0.793467,37.4348,1.10109,26.8537,0.932201,-0.0441426,0.379146,0.181102
12692,76930,20,31.7302,0.824945,5.67569,0.781497,37.4059,1.10723,26.8292,0.932557,-0.0326513,0.380673,0.181106
12693,76940,20,31.7152,0.815034,5.67534,0.789767,37.3906,1.11575,26.8188,0.943516,-0.0215596,0.376238,0.1811
12694,76950,20,31.7359,0.817855,5.64801,0.783263,37.3839,1.1072,26.8053,0.934411,-0.0282455,0.375638,0.183024
12695,76960,20,31.7521,0.82686,5.67454,0.78766,37.4267,1.1167,26.8426,0.941394,-0.0285389,0.376083,0.183981
12696,76970,20,31.7319,0.821304,5.67685,0.780302,37.4087,1.09289,26.8314,0.921591,-0.044503,0.383349,0.179468
12697,76980,20,31.7495,0.825391,5.6755,0.800025,37.425,1.11191,26.8418,0.941369,-0.0424879,0.376782,0.182695
12698,76990,20,31.7515,0.825394,5.66696,0.788389,37.4185,1.10908,26.8346,0.935858,-0.0363876,0.374481,0.181861
12699,77000,20,31.7325,0.80793,5.69026,0.797467,37.4228,1.10233,26.8453,0.936493,-0.0367849,0.381124,0.179769
12700,77010,20,31.7499,0.830366,5.67154,0.798758,37.4214,1.11207,26.8381,0.940169,-0.0454085,0.372893,0.182213
12701,77020,20,31.7092,0.804943,5.66823,0.784738,37.3774,1.09232,26.8077,0.925599,-0.0352878,0.378579,0.184809
12702,77030,20,31.7404,0.802759,5.65973,0.787966,37.4001,1.09773,26.82,0.931181,-0.0301524,0.373474,0.182962
12703,77040,20,31.7368,0.809943,5.65448,0.781504,37.3913,1.08904,26.8123,0.921126,-0.0403756,0.374066,0.183827
12704,77050,20,31.7466,0.822612,5.65083,0.789326,37.3974,1.10436,26.8152,0.932943,-0.0400542,0.378212,0.180696
12705,77060,20,31.7282,0.809014,5.66084,0.781781,37.389,1.09956,26.813,0.929677,-0.02833,0.37766,0.182766
12706,77070,20,31.7533,0.825866,5.66357,0.781092,37.4169,1.10943,26.8325,0.933999,-0.0306651,0.371959,0.182722
12707,77080,20,31.7379,0.822152,5.63718,0.789726,37.3751,1.11919,26.7958,0.944853,-0.0235017,0.376298,0.181618
12708,77090,20,31.7507,0.815976,5.64346,0.779296,37.3941,1.09011,26.8106,0.920162,-0.042391,0.377198,0.18569
12709,77100,20,31.7434,0.83683,5.65254,0.777662,37.3959,1.12316,26.8148,0.941782,-0.0217811,0.373633,0.182051
12710,77110,20,31.7648,0.830943,5.66261,0.792692,37.4274,1.12051,26.8392,0.945011,-0.0316414,0.376285,0.181775
12711,77120,20,31.7676,0.809211,5.66198,0.786536,37.4296,1.09972,26.8404,0.931101,-0.0320412,0.385588,0.180983
12712,77130,20,31.7867,0.810652,5.67171,0.780863,37.4584,1.09107,26.8628,0.922411,-0.0382309,0.377444,0.181664
12713,77140,20,31.7342,0.822815,5.66716,0.786301,37.4014,1.11559,26.8233,0.940923,-0.0253739,0.376077,0.183167
12714,77150,20,31.7491,0.811437,5.65995,0.785102,37.4091,1.09688,26.826,0.928029,-0.0358363,0.376903,0.182171
12715,77160,20,31.7601,0.828035,5.65804,0.785417,37.4181,1.12032,26.8314,0.943398,-0.0237071,0.372386,0.186144
12716,77170,20,31.7537,0.815161,5.66117,0.796138,37.4148,1.096,26.8303,0.929749,-0.0485484,0.379621,0.183674
12717,77180,20,31.7489,0.812385,5.65244,0.789363,37.4013,1.10669,26.8183,0.936774,-0.0291518,0.373138,0.184302
12718,77190,20,31.7443,0.823851,5.66423,0.776155,37.4085,1.09758,26.8271,0.923631,-0.0382358,0.378916,0.180595
12719,77200,20,31.7339,0.808082,5.68053,0.798626,37.4145,1.09825,26.8365,0.933591,-0.0423246,0.375789,0.183014
12720,77210,20,31.7418,0.826699,5.66327,0.781229,37.4051,1.09008,26.8245,0.91856,-0.0527349,0.374862,0.181526
12721,77220,20,31.748,0.815027,5.65485,0.774897,37.4028,1.09766,26.8202,0.92508,-0.0299427,0.376398,0.181603
12722,77230,20,31.7417,0.818434,5.66429,0.791673,37.406,1.10973,26.8255,0.93865,-0.0325392,0.378165,0.182519
12723,77240,20,31.7523,0.808755,5.64263,0.774971,37.3949,1.10477,26.8108,0.931946,-0.0170706,0.370709,0.183356
12724,77250,20,31.7542,0.808807,5.63117,0.78061,37.3854,1.0978,26.8006,0.928001,-0.029181,0.37874,0.182463
12725,77260,20,31.742,0.810564,5.65008,0.797509,37.3921,1.10113,26.8114,0.935055,-0.040274,0.373467,0.180892
12726,77270,20,31.7462,0.814039,5.6296,0.785475,37.3758,1.08246,26.7938,0.916265,-0.0539586,0.375351,0.181858
12727,77280,20,31.7482,0.808881,5.64446,0.779197,37.3927,1.09252,26.8099,0.923424,-0.033923,0.373451,0.185467
12728,77290,20,31.7652,0.814035,5.61953,0.78717,37.3848,1.10462,26.7964,0.934212,-0.0310471,0.374374,0.182111
12729,77300,20,31.7585,0.808191,5.66283,0.794206,37.4213,1.09792,26.8351,0.932052,-0.039255,0.377441,0.181495
12730,77310,20,31.776,0.816206,5.63977,0.778157,37.4158,1.1037,26.8238,0.930536,-0.0267868,0.381412,0.181033
12731,77320,20,31.7826,0.8093,5.64069,0.777992,37.4233,1.09915,26.8291,0.92824,-0.026054,0.378219,0.180245
12732,77330,20,31.7836,0.80057,5.61036,0.786965,37.394,1.09473,26.7995,0.92896,-0.0308974,0.379545,0.184033
12733,77340,20,31.7807,0.81482,5.6179,0.781015,37.3986,1.08081,26.805,0.913536,-0.0528871,0.379292,0.183275
12734,77350,20,31.7882,0.81937,5.62239,0.783209,37.4106,1.09151,26.8145,0.921707,-0.046694,0.378081,0.180984
12735,77360,20,31.7832,0.806975,5.62939,0.78762,37.4126,1.08814,26.8182,0.922732,-0.0437527,0.380499,0.180392
12736,77370,20,31.7773,0.817387,5.60393,0.793242,37.3812,1.10292,26.7888,0.933931,-0.0404615,0.376911,0.182482
12737,77380,20,31.7914,0.825297,5.60399,0.787244,37.3954,1.10935,26.7982,0.935769,-0.0351047,0.376455,0.182858
12738,77390,20,31.7899,0.810868,5.63329,0.794867,37.4232,1.09977,26.8266,0.933175,-0.0399174,0.371966,0.182261
12739,77400,20,31.7736,0.807168,5.61938,0.778095,37.393,1.08911,26.8018,0.920758,-0.0354006,0.378621,0.179861
12740,77410,20,31.8062,0.807066,5.62961,0.770465,37.4358,1.09155,26.8337,0.920572,-0.0267411,0.379326,0.183446
12741,77420,20,31.8144,0.796664,5.60882,0.773902,37.4232,1.08016,26.8184,0.914566,-0.0334281,0.379792,0.181319
12742,77430,20,31.7871,0.81211,5.62412,0.778253,37.4112,1.08956,26.8155,0.920197,-0.0390273,0.379225,0.180808
12743,77440,20,31.7919,0.812455,5.64684,0.801993,37.4387,1.11634,26.8414,0.947907,-0.0285271,0.377349,0.18328
12744,77450,20,31.7963,0.824077,5.62096,0.778628,37.4173,1.1078,26.8185,0.932375,-0.0290715,0.375397,0.183199
12745,77460,20,31.7865,0.82331,5.63105,0.783318,37.4176,1.11217,26.8221,0.937289,-0.0272536,0.373054,0.184645
12746,77470,20,31.7951,0.816598,5.60191,0.779959,37.3971,1.11324,26.7987,0.938511,-0.0179273,0.377868,0.182304
12747,77480,20,31.788,0.80459,5.62911,0.800807,37.4171,1.09517,26.8211,0.932468,-0.0446346,0.370842,0.18499
12748,77490,20,31.7776,0.823041,5.63196,0.785639,37.4096,1.10533,26.817,0.932584,-0.0364349,0.377411,0.18159
12749,77500,20,31.7518,0.824997,5.6269,0.785232,37.3786,1.11494,26.7947,0.939683,-0.027063,0.377167,0.184562
12750,77510,20,31.7707,0.819912,5.64087,0.775847,37.4115,1.10688,26.8213,0.931688,-0.0245066,0.373967,0.183255
12751,77520,20,31.7847,0.810992,5.62664,0.791126,37.4113,1.10742,26.8164,0.938116,-0.0286007,0.377672,0.182877
12752,77530,20,31.7791,0.82048,5.63193,0.796747,37.411,1.12337,26.818,0.950429,-0.0230128,0.374882,0.182563
12753,77540,20,31.7678,0.815937,5.60413,0.781689,37.3719,1.11489,26.7826,0.940415,-0.0169101,0.375961,0.183
12754,77550,20,31.7923,0.817621,5.5973,0.783168,37.3896,1.10945,26.7921,0.936206,-0.0254884,0.378981,0.181513
12755,77560,20,31.788,0.799257,5.59525,0.788755,37.3832,1.07922,26.7872,0.917547,-0.048118,0.376911,0.182334
12756,77570,20,31.8196,0.805895,5.59675,0.785369,37.4163,1.1107,26.8098,0.940056,-0.0163133,0.379009,0.181114
12757,77580,20,31.8013,0.810557,5.60487,0.786106,37.4062,1.09699,26.8057,0.928571,-0.0357908,0.379688,0.17924
12758,77590,20,31.7981,0.827231,5.58742,0.790606,37.3855,1.11421,26.7861,0.94017,-0.033957,0.372062,0.182689
12759,77600,20,31.8114,0.821976,5.60354,0.803373,37.415,1.12261,26.8112,0.951398,-0.0304021,0.375117,0.182696
12760,77610,20,31.806,0.818851,5.61189,0.792258,37.4179,1.1172,26.8159,0.944624,-0.025025,0.3721,0.184843
12761,77620,20,31.8327,0.806788,5.58331,0.793155,37.416,1.10856,26.8051,0.940381,-0.0255517,0.383487,0.180688
12762,77630,20,31.8356,0.817917,5.58723,0.809707,37.4228,1.11183,26.8109,0.945512,-0.0442196,0.375067,0.182124
12763,77640,20,31.8289,0.819652,5.60518,0.792933,37.4341,1.11154,26.8244,0.940191,-0.0325308,0.378051,0.182762
12764,77650,20,31.8392,0.818918,5.5794,0.79778,37.4186,1.11128,26.8056,0.941496,-0.0360708,0.375855,0.182163
12765,77660,20,31.8437,0.803836,5.56533,0.803816,37.409,1.10613,26.7945,0.942054,-0.0343745,0.375937,0.180962
12766,77670,20,31.8317,0.816806,5.58166,0.791744,37.4134,1.11132,26.8028,0.940234,-0.0295042,0.377467,0.182185
12767,77680,20,31.8316,0.812798,5.56319,0.783139,37.3947,1.08838,26.7842,0.920509,-0.0446916,0.377452,0.182373
12768,77690,20,31.8345,0.815885,5.5601,0.788221,37.3946,1.10181,26.7831,0.931935,-0.0364821,0.380208,0.182879
12769,77700,20,31.8394,0.814781,5.56841,0.788639,37.4078,1.08277,26.7947,0.917272,-0.0567123,0.375832,0.181305
12770,77710,20,31.8381,0.810673,5.57939,0.791098,37.4175,1.10382,26.8048,0.935336,-0.0322998,0.378176,0.182139
12771,77720,20,31.8375,0.806206,5.59555,0.779145,37.433,1.09893,26.8205,0.928986,-0.0246945,0.377984,0.178592
12772,77730,20,31.8446,0.817175,5.59247,0.794532,37.4371,1.10568,26.8222,0.93651,-0.0382642,0.376907,0.180566
12773,77740,20,31.8548,0.803979,5.5944,0.793638,37.4492,1.09896,26.8309,0.933518,-0.0342651,0.381104,0.180107
12774,77750,20,31.8438,0.81557,5.58944,0.779206,37.4333,1.10288,26.8187,0.930305,-0.0279894,0.373709,0.182187
12775,77760,20,31.85,0.806994,5.61151,0.779842,37.4615,1.09724,26.8449,0.927697,-0.0277288,0.37495,0.182305
12776,77770,20,31.8506,0.812092,5.58578,0.793414,37.4364,1.10745,26.8195,0.938567,-0.0312799,0.380957,0.18137
12777,77780,20,31.8258,0.802283,5.60391,0.784791,37.4297,1.09832,26.8211,0.93084,-0.0266276,0.376721,0.180824
12778,77790,20,31.8398,0.818025,5.60432,0.786487,37.4441,1.09468,26.8308,0.925404,-0.0446973,0.377256,0.181949
12779,77800,20,31.8695,0.800012,5.60357,0.788566,37.473,1.10649,26.8499,0.938758,-0.0187668,0.379283,0.17886
12780,77810,20,31.847,0.823392,5.61305,0.805472,37.4601,1.12302,26.8444,0.952044,-0.0327886,0.378013,0.182298
12781,77820,20,31.846,0.799869,5.5974,0.788974,37.4434,1.09343,26.8281,0.928644,-0.0333383,0.38043,0.181026
12782,77830,20,31.8522,0.809434,5.61689,0.779683,37.4691,1.09256,26.8517,0.923492,-0.034696,0.377055,0.180625
12783,77840,20,31.8557,0.809692,5.61205,0.781368,37.4677,1.09705,26.8491,0.927455,-0.0313062,0.369826,0.183853
12784,77850,20,31.8476,0.801832,5.60551,0.793207,37.4531,1.10697,26.8372,0.940089,-0.0233681,0.375497,0.183908
12785,77860,20,31.8534,0.815809,5.59829,0.789587,37.4517,1.11193,26.8339,0.940305,-0.0263032,0.378495,0.184283
12786,77870,20,31.8519,0.825083,5.63101,0.778788,37.4829,1.11003,26.8656,0.933986,-0.0275559,0.374053,0.185286
12787,77880,20,31.8565,0.814824,5.61545,0.779533,37.472,1.11049,26.8531,0.936558,-0.0192112,0.375157,0.180913
12788,77890,20,31.8534,0.811506,5.59805,0.785946,37.4514,1.10178,26.8336,0.932115,-0.0311678,0.375702,0.181648
12789,77900,20,31.8561,0.824696,5.59437,0.79321,37.4504,1.09903,26.8318,0.929428,-0.0507168,0.378213,0.179077
12790,77910,20,31.8826,0.815001,5.62603,0.780409,37.5087,1.08974,26.8811,0.920379,-0.0428634,0.373833,0.182682
12791,77920,20,31.8764,0.814556,5.61559,0.798266,37.492,1.10485,26.8665,0.937424,-0.0400152,0.38015,0.180433
12792,77930,20,31.8834,0.806558,5.60257,0.795279,37.486,1.08897,26.8582,0.925648,-0.0485786,0.38104,0.180814
12793,77940,20,31.8873,0.808505,5.61358,0.793502,37.5009,1.10759,26.8718,0.939393,-0.0282833,0.377018,0.182022
12794,77950,20,31.8472,0.800995,5.60919,0.790093,37.4564,1.10877,26.8407,0.940787,-0.0182392,0.372371,0.183536
12795,77960,20,31.8643,0.810999,5.61239,0.805559,37.4767,1.12127,26.8553,0.953053,-0.0247011,0.37618,0.181807
12796,77970,20,31.8663,0.824234,5.62025,0.775763,37.4866,1.10191,26.8645,0.926876,-0.0334851,0.371261,0.181178
12797,77980,20,31.8863,0.818828,5.63808,0.793248,37.5244,1.10521,26.8956,0.935457,-0.0391152,0.371936,0.181329
12798,77990,20,31.8699,0.798595,5.63484,0.784816,37.5047,1.09164,26.8814,0.926302,-0.031009,0.37788,0.181158
12799,78000,20,31.8746,0.806173,5.62968,0.780735,37.5042,1.09671,26.8794,0.927689,-0.0283433,0.374864,0.181843
12800,78010,20,31.8644,0.802333,5.61259,0.78993,37.477,1.09864,26.8555,0.932535,-0.0303544,0.373861,0.18205
12801,78020,20,31.8482,0.807005,5.63282,0.793317,37.481,1.10888,26.865,0.94064,-0.0254968,0.37333,0.18175
12802,78030,20,31.8559,0.807344,5.62979,0.776722,37.4857,1.09633,26.867,0.926035,-0.0265846,0.382259,0.179861
12803,78040,20,31.8495,0.802101,5.61616,0.800985,37.4656,1.11141,26.8491,0.945712,-0.0248607,0.377444,0.18248
12804,78050,20,31.842,0.81885,5.59269,0.795396,37.4347,1.10395,26.8207,0.935071,-0.0422277,0.372214,0.184503
12805,78060,20,31.8512,0.805307,5.60663,0.779078,37.4578,1.09481,26.8407,0.925895,-0.028434,0.375015,0.184108
12806,78070,20,31.8516,0.81293,5.59972,0.792212,37.4513,1.12109,26.8341,0.94881,-0.015804,0.37997,0.181183
12807,78080,20,31.8607,0.801607,5.61777,0.781615,37.4785,1.09202,26.8582,0.925121,-0.0304963,0.376942,0.181837
12808,78090,20,31.8615,0.818315,5.58735,0.77187,37.4488,1.11121,26.8283,0.934335,-0.0153143,0.375207,0.182338
12809,78100,20,31.8575,0.807128,5.60484,0.793487,37.4623,1.10842,26.8431,0.940302,-0.0262417,0.380356,0.181085
12810,78110,20,31.886,0.817206,5.60051,0.792725,37.4865,1.11064,26.8578,0.939901,-0.0313574,0.376591,0.181232
12811,78120,20,31.8634,0.81271,5.58889,0.782739,37.4523,1.1016,26.8312,0.93084,-0.029828,0.374175,0.183415
12812,78130,20,31.8531,0.810328,5.59437,0.77815,37.4475,1.09607,26.8298,0.925654,-0.0303888,0.378479,0.183283
12813,78140,20,31.8619,0.824551,5.61483,0.790827,37.4767,1.12968,26.8561,0.952982,-0.0145535,0.377186,0.18142
12814,78150,20,31.8934,0.793776,5.62284,0.772251,37.5163,1.111,26.8851,0.938967,0.00393878,0.373492,0.182159
12815,78160,20,31.8652,0.82347,5.62101,0.796709,37.4862,1.12231,26.8645,0.949002,-0.0266395,0.372454,0.184998
12816,78170,20,31.8787,0.808369,5.62653,0.783415,37.5052,1.09209,26.879,0.924373,-0.0372742,0.378116,0.183061
12817,78180,20,31.8989,0.816465,5.62717,0.785242,37.526,1.10792,26.8931,0.935802,-0.0278662,0.371459,0.1833
12818,78190,20,31.8782,0.807867,5.61637,0.793696,37.4945,1.11179,26.8685,0.942869,-0.0232633,0.375978,0.18238
12819,78200,20,31.8792,0.808814,5.61477,0.789285,37.4939,1.09748,26.8675,0.930195,-0.0363408,0.375614,0.183654
12820,78210,20,31.8874,0.798616,5.6185,0.808094,37.5059,1.12393,26.8767,0.958168,-0.0137936,0.378171,0.181823
12821,78220,20,31.8772,0.818611,5.60618,0.781567,37.4833,1.10822,26.8576,0.934595,-0.0264095,0.3729,0.184132
12822,78230,20,31.886,0.801764,5.58748,0.781458,37.4734,1.10275,26.8448,0.933494,-0.0187236,0.380342,0.18354
12823,78240,20,31.8483,0.802309,5.60953,0.781876,37.4578,1.0987,26.8417,0.930322,-0.0239397,0.375068,0.183432
12824,78250,20,31.8692,0.797088,5.60645,0.792845,37.4757,1.09863,26.8526,0.93435,-0.0284777,0.378437,0.178311
12825,78260,20,31.8739,0.79197,5.60563,0.793846,37.4795,1.10566,26.8549,0.941103,-0.0174598,0.37494,0.182799
12826,78270,20,31.8905,0.78981,5.59008,0.802274,37.4805,1.10466,26.8504,0.943101,-0.023585,0.37944,0.180782
12827,78280,20,31.9061,0.792637,5.60064,0.784996,37.5067,1.09994,26.8714,0.934006,-0.017313,0.370731,0.182732
12828,78290,20,31.8961,0.815392,5.5753,0.783013,37.4714,1.10386,26.8394,0.932176,-0.0297391,0.376353,0.181163
12829,78300,20,31.9002,0.821512,5.59899,0.777209,37.4992,1.12042,26.8658,0.94248,-0.0118002,0.373503,0.182611
12830,78310,20,31.8913,0.797715,5.61054,0.779465,37.5018,1.08973,26.8714,0.923461,-0.0282044,0.380876,0.180111
12831,78320,20,31.9088,0.810318,5.60245,0.794566,37.5112,1.11944,26.875,0.948661,-0.017405,0.374046,0.182725
12832,78330,20,31.8852,0.809854,5.58291,0.78038,37.4682,1.12059,26.8397,0.945728,-0.00456387,0.372623,0.180579
12833,78340,20,31.9043,0.814496,5.58876,0.778338,37.4931,1.11139,26.8583,0.937004,-0.0170089,0.377287,0.183658
12834,78350,20,31.8983,0.80702,5.60181,0.783057,37.5001,1.11198,26.8673,0.940212,-0.0139782,0.373701,0.181778
12835,78360,20,31.9008,0.818571,5.60065,0.796403,37.5014,1.12767,26.8678,0.954081,-0.0163434,0.376981,0.181682
12836,78370,20,31.881,0.813842,5.59853,0.780838,37.4796,1.09545,26.8525,0.925235,-0.0360157,0.377366,0.182103
12837,78380,20,31.9075,0.813484,5.60681,0.786738,37.5143,1.10424,26.8785,0.933895,-0.0306828,0.378555,0.180826
12838,78390,20,31.8795,0.801692,5.60889,0.781512,37.4884,1.08535,26.8619,0.91983,-0.0377423,0.379921,0.182219
12839,78400,20,31.8652,0.807238,5.62321,0.787078,37.4884,1.11244,26.8667,0.941648,-0.0168032,0.376688,0.18109
12840,78410,20,31.856,0.807152,5.62144,0.783834,37.4774,1.11722,26.8588,0.94453,-0.00885975,0.374246,0.18115
12841,78420,20,31.8489,0.815218,5.6028,0.784465,37.4517,1.1212,26.8354,0.946314,-0.0114327,0.377657,0.182701
12842,78430,20,31.8587,0.8175,5.59945,0.797044,37.4581,1.10762,26.8386,0.938685,-0.0383813,0.37664,0.180866
12843,78440,20,31.8711,0.812988,5.63538,0.78336,37.5064,1.09051,26.8828,0.922218,-0.042692,0.377359,0.181617
12844,78450,20,31.8723,0.828312,5.60512,0.795918,37.4774,1.11874,26.8533,0.945027,-0.0340067,0.377251,0.179474
12845,78460,20,31.877,0.806987,5.6388,0.781364,37.5158,1.09273,26.8902,0.924568,-0.0338538,0.377134,0.18419
12846,78470,20,31.8551,0.822776,5.60468,0.801978,37.4598,1.13887,26.8414,0.963661,-0.0115467,0.375928,0.181176
12847,78480,20,31.8386,0.806416,5.62255,0.789582,37.4612,1.105,26.8483,0.936652,-0.0263613,0.380781,0.18007
12848,78490,20,31.838,0.822754,5.61467,0.779357,37.4527,1.1091,26.84,0.933867,-0.0271086,0.379297,0.182652
12849,78500,20,31.8527,0.81301,5.61177,0.801828,37.4645,1.13088,26.8469,0.959173,-0.0125145,0.37443,0.181391
12850,78510,20,31.8541,0.817855,5.61937,0.776882,37.4735,1.09473,26.8555,0.922769,-0.0369947,0.372056,0.183213
12851,78520,20,31.87,0.834641,5.61449,0.774488,37.4845,1.11397,26.8612,0.93404,-0.0277588,0.375782,0.182226
