cycle, B, CTmin
19977, 30.5446, 5.72604
19977, 30.9092, 5.39636
19977, 32.584, 5.15055
19977, 32.0923, 6.49789
19977, 32.2389, 5.53509
19977, 31.0116, 7.43025
19977, 31.4918, 6.23672
19977, 31.6119, 5.60968
19977, 32.3479, 2.53967
19977, 30.8715, 6.46648
19977, 31.5895, 6.77367
19977, 31.1854, 6.68307
19977, 31.1651, 5.12891
19977, 32.5875, 5.58971
19977, 31.2129, 5.60806
19977, 30.9962, 5.45489
19977, 31.9756, 6.18128
19977, 32.0323, 5.85005
19977, 31.5745, 5.86054
19977, 32.0865, 6.45865
19977, 31.4376, 5.14386
19977, 30.5502, 7.1888
19977, 30.783, 6.16075
19977, 33.4634, 6.77243
19977, 30.9331, 7.10486
19977, 31.182, 5.58956
19977, 31.8911, 5.4649
19977, 32.7421, 4.45238
19977, 30.6864, 5.35702
19977, 31.0643, 5.90147
19977, 32.5687, 5.40705
19977, 30.9917, 6.077
19977, 31.957, 7.16188
19977, 32.3319, 6.30242
19977, 32.3155, 5.89625
19977, 32.0754, 5.20813
19977, 31.9224, 3.99393
19977, 30.1969, 6.26914
19977, 32.347, 5.53425
19977, 31.1463, 5.64645
19977, 30.7422, 5.08698
19977, 32.4778, 4.9236
19977, 32.42, 5.09796
19977, 32.1244, 5.20126
19977, 31.5784, 6.84993
19978, 30.6442, 5.74431
19978, 30.3093, 3.89409
19978, 31.2793, 5.23198
19978, 29.937, 5.67275
19978, 32.1528, 6.11091
19978, 32.7196, 5.19646
19978, 30.8334, 6.46245
19978, 31.7781, 6.3473
19978, 32.6749, 6.04691
19978, 31.771, 4.76754
19978, 32.37, 5.2993
19978, 30.6857, 6.16488
19978, 31.4976, 6.83275
19978, 32.7279, 5.64853
19978, 31.6668, 5.89625
19978, 32.4685, 4.30506
19978, 32.3225, 5.6673
19978, 31.0965, 5.89781
19978, 30.9803, 6.71226
19978, 31.2301, 5.71967
19978, 32.3989, 6.30546
19978, 32.6845, 5.72631
19978, 31.6399, 5.63029
19978, 30.714, 6.59556
19978, 31.7728, 3.88241
19978, 31.688, 5.34331
19978, 30.893, 6.78562
19978, 30.6796, 4.978
19978, 31.6205, 5.59852
19978, 32.4362, 5.41472
19978, 30.9847, 5.97729
19978, 32.6622, 6.28799
19978, 31.4265, 5.26145
19978, 31.6198, 5.87001
19978, 31.0062, 5.72747
19978, 31.1287, 5.6373
19978, 31.855, 6.55611
19978, 32.991, 5.57213
19978, 32.2227, 5.49576
19978, 32.0808, 6.45019
19978, 32.0817, 5.97833
19978, 31.3981, 4.68468
19978, 31.3954, 6.77804
19978, 32.1584, 4.30029
19978, 33.3924, 6.5051
19978, 32.44, 3.1618
19978, 28.7087, 5.2223
19978, 32.1764, 6.32386
19978, 30.6124, 5.42637
19978, 32.1468, 6.8412
19978, 31.8372, 5.69033
19978, 30.5618, 5.98113
19978, 31.76, 5.13454
19978, 33.4237, 5.75504
19978, 31.1235, 7.05183
19978, 31.2365, 6.08419
19978, 30.6259, 5.69951
19978, 32.239, 6.81798
19978, 32.9909, 5.75415
19978, 30.9508, 4.56606
19978, 31.5484, 4.90454
19978, 31.4677, 5.04475
19978, 31.2705, 5.91435
19978, 30.6987, 6.34374
19978, 31.6367, 4.09352
19978, 32.1775, 5.3675
19978, 31.93, 6.91624
19978, 31.7997, 5.95239
19978, 30.7862, 4.64551
19978, 32.0424, 4.95255
19978, 31.3524, 5.8722
19978, 31.5945, 4.91386
19978, 32.5076, 4.7125
19978, 32.0075, 5.35079
19978, 30.9212, 5.65068
19978, 31.0695, 6.21675
19978, 32.6517, 6.04122
19978, 30.7087, 6.09583
19978, 30.3279, 6.71535
19978, 31.6954, 3.98567
19978, 33.2107, 6.21441
19978, 31.2318, 4.46987
19978, 30.7081, 5.52376
19978, 30.6946, 4.45152
19978, 32.3339, 5.45112
19978, 31.9455, 5.68646
19978, 31.5703, 4.66677
19978, 32.7469, 6.31381
19978, 30.7373, 4.00344
19978, 31.4622, 7.25551
19978, 32.6242, 7.13032
19978, 32.4587, 4.52179
19978, 31.8721, 4.1367
19978, 32.0905, 6.72936
19978, 31.7033, 4.84906
19978, 31.4557, 6.54481
19978, 32.3964, 5.33011
19978, 32.2767, 4.97545
19978, 30.6827, 7.69651
19978, 31.6763, 5.49242
19979, 32.7883, 5.79442
19979, 30.8323, 5.47255
19979, 31.6237, 6.36381
19979, 31.6323, 5.8994
19979, 31.8842, 5.25199
19979, 31.4238, 4.97786
19979, 31.7632, 5.72508
19979, 32.1868, 4.65658
19979, 30.7377, 5.77359
19979, 30.6724, 5.3312
19979, 32.5826, 6.44512
19979, 32.0323, 5.44146
19979, 31.5456, 5.36049
19979, 31.2441, 4.80197
19979, 31.6372, 5.89704
19979, 31.5953, 5.27428
19979, 32.8116, 4.60244
19979, 32.0809, 5.40379
19979, 30.846, 6.30952
19979, 31.6948, 5.76912
19979, 31.2938, 4.01777
19979, 31.0337, 5.59347
19979, 31.971, 6.10076
19979, 31.9819, 4.024
19979, 30.7825, 5.60892
19979, 32.8034, 4.22951
19979, 30.994, 6.79439
19979, 32.1189, 6.33403
19979, 31.6086, 5.35253
19979, 32.0067, 5.41803
19979, 31.2138, 5.75685
19979, 32.3816, 6.38671
19979, 32.7907, 5.42402
19979, 31.3912, 4.02558
19979, 31.4364, 7.00359
19979, 32.0457, 5.4427
19979, 31.7833, 5.50411
19979, 32.0051, 6.50311
19979, 31.5849, 6.7232
19979, 32.4939, 5.17476
19979, 30.9435, 6.06187
19979, 32.7102, 5.6496
19979, 31.9704, 4.81192
19979, 32.729, 4.46217
19979, 32.2997, 5.25524
19979, 31.7116, 6.23282
19979, 30.7188, 6.16221
19979, 30.4262, 6.45023
19979, 29.8855, 5.22138
19979, 31.9896, 5.73098
19979, 32.6224, 5.0133
19979, 32.8095, 6.0929
19979, 32.317, 5.67512
19979, 32.7728, 5.92483
19979, 31.5564, 4.79979
19979, 32.5909, 8.00147
19979, 30.9157, 7.02432
19979, 31.7748, 4.72513
19979, 30.5442, 4.1028
19979, 31.1319, 4.87284
19979, 32.148, 4.45708
19979, 31.9973, 6.17822
19979, 32.0038, 5.14713
19979, 33.4192, 6.32187
19979, 29.7508, 6.45101
19979, 30.4232, 7.22058
19979, 31.8063, 6.19839
19979, 30.9778, 6.06599
19979, 31.0506, 5.8708
19979, 32.6104, 5.98893
19979, 31.5399, 5.13143
19979, 31.2142, 5.55549
19979, 31.826, 6.04069
19979, 30.9407, 5.43633
19979, 31.4709, 5.88029
19979, 31.4619, 6.99408
19979, 32.2923, 5.37696
19979, 31.7768, 4.9159
19979, 30.9413, 6.74144
19979, 31.8216, 5.24159
19979, 32.2767, 6.40996
19979, 32.2693, 5.02185
19979, 31.7123, 5.67462
19979, 32.02, 6.75397
19979, 31.9987, 6.38739
19979, 33.081, 5.50364
19979, 30.8205, 5.82951
19979, 31.9198, 4.40281
19979, 30.9622, 4.90835
19979, 31.3726, 7.9494
19979, 31.7446, 5.29793
19979, 32.7353, 5.63116
19979, 31.7619, 6.6426
19979, 31.9086, 5.24822
19979, 31.3024, 6.76885
19979, 32.4711, 6.44194
19979, 31.0797, 5.79912
19979, 30.3438, 4.80356
19979, 31.4155, 5.33951
19979, 31.973, 5.78965
19980, 31.7397, 6.59135
19980, 32.0914, 6.42309
19980, 31.2062, 5.30739
19980, 32.3661, 6.22747
19980, 31.1732, 5.59471
19980, 31.0145, 5.21427
19980, 32.8555, 5.51622
19980, 31.4066, 5.65922
19980, 31.2779, 4.12556
19980, 29.6274, 6.52737
19980, 31.8336, 6.10516
19980, 32.7201, 5.105
19980, 32.1126, 6.95756
19980, 30.3952, 5.90466
19980, 31.4398, 7.04068
19980, 30.5564, 6.74446
19980, 31.125, 4.79733
19980, 31.0197, 5.23732
19980, 32.6908, 4.48142
19980, 31.9181, 6.07875
19980, 32.0392, 6.63974
19980, 32.2876, 6.37672
19980, 32.0485, 5.98212
19980, 31.3526, 6.57806
19980, 30.4669, 6.32698
19980, 32.0246, 4.65902
19980, 31.4343, 4.36946
19980, 30.5443, 5.74377
19980, 31.6856, 5.50578
19980, 31.48, 6.33089
19980, 31.2659, 5.41219
19980, 31.7682, 7.39107
19980, 31.1573, 5.26607
19980, 32.7937, 6.34565
19980, 30.0964, 5.87428
19980, 30.1005, 4.85964
19980, 31.5251, 4.27013
19980, 31.9651, 5.95146
19980, 31.2354, 5.62401
19980, 31.7247, 5.36625
19980, 32.1641, 5.50527
19980, 32.0491, 5.37359
19980, 31.0466, 6.16728
19980, 31.2743, 5.82299
19980, 31.9999, 5.18368
19980, 30.7535, 6.02239
19980, 32.5097, 6.28977
19980, 31.8725, 4.39324
19980, 31.2144, 5.00756
19980, 32.4082, 6.42986
19980, 31.1559, 4.64523
19980, 31.7244, 6.12724
19980, 31.0241, 5.33912
19980, 31.1054, 4.74226
19980, 31.8299, 5.39352
19980, 30.9346, 5.5234
19980, 32.5668, 5.2417
19980, 31.3119, 5.71446
19980, 30.7219, 5.69496
19980, 32.3067, 3.88334
19980, 31.4534, 4.61736
19980, 31.6236, 6.06751
19980, 33.3324, 5.97057
19980, 32.6673, 5.52526
19980, 31.7659, 6.48221
19980, 31.8142, 5.81041
19980, 32.7701, 5.41037
19980, 31.7702, 7.07057
19980, 29.8769, 6.00346
19980, 30.4604, 6.18404
19980, 31.979, 5.23503
19980, 30.4404, 4.78857
19980, 32.1443, 6.07935
19980, 30.1611, 5.74346
19980, 31.7303, 5.92275
19980, 32.6619, 5.84376
19980, 33.301, 5.14051
19980, 32.5442, 5.73705
19980, 30.4046, 4.67679
19980, 32.3422, 5.65891
19980, 30.9984, 5.86186
19980, 32.3542, 5.14224
19980, 32.5115, 4.21667
19980, 31.7675, 7.27251
19980, 32.8376, 4.93771
19980, 33.3358, 5.68747
19980, 32.1179, 5.62076
19980, 30.9567, 4.89651
19980, 31.5347, 5.86294
19980, 32.8807, 5.53979
19980, 29.3581, 5.59882
19980, 31.9954, 5.58359
19980, 32.8681, 4.4111
19980, 31.7439, 4.63448
19980, 31.3242, 4.72659
19980, 31.434, 5.65588
19980, 31.6499, 4.73829
19980, 31.4556, 7.30172
19980, 31.7714, 6.05343
19980, 31.1938, 5.38373
19981, 31.1574, 6.21189
19981, 31.8058, 6.47165
19981, 32.4878, 7.44002
19981, 32.6582, 5.97744
19981, 29.8793, 6.65849
19981, 28.8056, 6.38132
19981, 32.4772, 5.38912
19981, 31.5321, 5.40811
19981, 32.637, 6.38714
19981, 31.776, 6.02086
19981, 33.063, 5.02298
19981, 31.6375, 6.32465
19981, 31.6117, 6.19054
19981, 31.6037, 6.05969
19981, 31.6898, 5.72076
19981, 31.9802, 6.12699
19981, 31.6466, 5.59349
19981, 32.6767, 6.75243
19981, 31.8776, 6.32379
19981, 32.1829, 6.10337
19981, 31.0389, 5.87907
19981, 32.2707, 6.33967
19981, 31.7319, 5.8539
19981, 32.2153, 5.1258
19981, 31.8565, 5.91516
19981, 30.6481, 6.39344
19981, 31.3305, 5.91112
19981, 31.9666, 4.7197
19981, 31.2526, 8.19116
19981, 32.1209, 6.28502
19981, 32.8566, 3.80384
19981, 32.0862, 6.50465
19981, 32.0108, 5.91248
19981, 31.4209, 4.7215
19981, 31.4291, 5.75207
19981, 32.3495, 5.02177
19981, 31.0651, 6.49747
19981, 32.0239, 5.29272
19981, 32.4824, 6.69204
19981, 33.2042, 4.65044
19981, 32.1211, 5.62213
19981, 32.7095, 7.2521
19981, 31.1965, 6.39789
19981, 31.3312, 5.59853
19981, 31.8571, 6.18385
19981, 33.252, 6.13421
19981, 31.5557, 6.26245
19981, 31.1716, 4.05017
19981, 31.4342, 5.6969
19981, 30.6734, 5.0436
19981, 32.5456, 5.7509
19981, 31.0883, 6.25136
19981, 32.0871, 5.98468
19981, 31.5415, 5.29377
19981, 32.2467, 5.35598
19981, 32.0241, 6.12104
19981, 30.9902, 5.9565
19981, 32.5032, 5.62646
19981, 32.4881, 3.76713
19981, 30.8008, 4.36732
19981, 32.8274, 5.22053
19981, 31.2617, 4.31622
19981, 31.2473, 7.69321
19981, 33.3046, 5.62867
19981, 31.7534, 6.09226
19981, 32.0939, 5.32211
19981, 32.0588, 5.69201
19981, 31.2878, 4.02131
19981, 32.0566, 5.34246
19981, 31.4814, 5.12455
19981, 32.6934, 7.08653
19981, 30.4542, 5.7654
19981, 31.1128, 5.20027
19981, 32.481, 5.6044
19981, 31.2883, 5.08862
19981, 30.6051, 6.18715
19981, 31.8749, 5.28337
19981, 33.0587, 5.21017
19981, 32.1405, 4.88205
19981, 32.3065, 6.08262
19981, 29.9257, 6.60378
19981, 32.396, 4.66195
19981, 32.5337, 5.05448
19981, 32.3507, 5.74945
19981, 31.498, 4.41975
19981, 31.4628, 6.98513
19981, 30.8373, 7.0019
19981, 31.7286, 8.3201
19981, 31.0823, 4.08082
19981, 32.5861, 6.09195
19981, 30.7991, 5.36068
19981, 32.6235, 4.67647
19981, 32.7299, 6.32574
19981, 31.5592, 5.29292
19981, 31.7418, 5.24406
19981, 30.6873, 6.81971
19981, 31.9596, 5.10589
19981, 34.3864, 4.98658
19981, 31.0125, 4.94719
19981, 32.0068, 5.87317
19982, 32.0809, 4.3753
19982, 32.2383, 5.87502
19982, 32.6649, 6.24275
19982, 32.945, 5.01387
19982, 31.4204, 6.05841
19982, 33.2198, 5.97807
19982, 31.4217, 4.94161
19982, 30.9832, 6.65869
19982, 31.7611, 6.14339
19982, 34.2173, 4.96579
19982, 32.4881, 5.28118
19982, 32.6035, 4.39938
19982, 32.8954, 5.74202
19982, 31.0762, 6.34919
19982, 31.9468, 4.84104
19982, 32.9448, 4.69029
19982, 31.5456, 4.50006
19982, 32.0833, 5.66916
19982, 32.1416, 5.77637
19982, 31.1269, 6.28733
19982, 32.8967, 4.06127
19982, 32.0262, 6.10103
19982, 32.2843, 5.12274
19982, 32.2906, 4.23855
19982, 32.2092, 4.74915
19982, 31.2135, 5.06318
19982, 32.0335, 4.90178
19982, 31.6058, 5.07693
19982, 33.2762, 6.2372
19982, 32.6677, 6.38794
19982, 30.9905, 5.10843
19982, 31.5611, 5.19062
19982, 31.9644, 6.84023
19982, 31.4979, 4.88907
19982, 29.9248, 5.78809
19982, 31.0705, 5.41085
19982, 31.1524, 6.08431
19982, 31.564, 4.95738
19982, 31.2777, 5.59569
19982, 33.0981, 5.65809
19982, 29.0714, 5.84859
19982, 32.3244, 6.16878
19982, 32.5105, 5.54305
19982, 30.5242, 5.42284
19982, 32.5355, 4.51237
19982, 32.5591, 5.1724
19982, 32.4749, 6.18515
19982, 31.1313, 5.07514
19982, 32.0141, 4.89237
19982, 30.4533, 5.56802
19982, 33.5795, 5.69606
19982, 33.0068, 5.55467
19982, 31.9331, 4.95954
19982, 30.6614, 5.74638
19982, 31.318, 6.52736
19982, 31.8953, 5.90772
19982, 31.3815, 4.72986
19982, 33.0664, 6.22488
19982, 31.2606, 6.45253
19982, 31.8521, 4.25081
19982, 31.2247, 4.886
19982, 29.8454, 7.00395
19982, 31.332, 4.17699
19982, 30.702, 6.00509
19982, 32.5574, 5.7008
19982, 30.685, 5.66605
19982, 31.6129, 5.24526
19982, 30.8945, 6.56216
19982, 32.1683, 5.52934
19982, 31.5595, 5.22814
19982, 33.5253, 6.69208
19982, 31.6254, 7.31902
19982, 31.4648, 6.10017
19982, 31.7986, 4.95095
19982, 31.4977, 6.09557
19982, 33.0029, 4.78789
19982, 31.5645, 5.87293
19982, 32.1164, 5.92983
19982, 32.6123, 4.60895
19982, 32.9327, 6.11707
19982, 33.3444, 5.34421
19982, 31.8734, 6.83327
19982, 31.6662, 4.53983
19982, 31.464, 5.39227
19982, 30.7497, 5.43272
19982, 31.2546, 5.58983
19982, 31.647, 6.79563
19982, 31.6135, 6.34693
19982, 32.4299, 4.96101
19982, 32.1458, 5.49326
19982, 32.291, 6.44183
19982, 32.3508, 4.61573
19982, 31.4382, 5.97183
19982, 30.5033, 5.51936
19982, 33.5849, 5.65056
19982, 32.1288, 4.34351
19982, 31.9977, 6.99
19982, 31.4341, 5.51141
19982, 31.1676, 7.23936
19982, 31.7845, 5.72756
19983, 30.8516, 5.77799
19983, 32.2921, 5.04774
19983, 31.0563, 4.14943
19983, 31.8716, 6.69422
19983, 33.2113, 5.06441
19983, 31.4338, 7.34391
19983, 31.9778, 4.68646
19983, 32.7655, 5.90646
19983, 30.5633, 5.53277
19983, 30.4623, 6.19788
19983, 31.4855, 7.29363
19983, 31.4416, 4.71262
19983, 31.7692, 6.21267
19983, 30.4223, 6.01579
19983, 31.1626, 3.82621
19983, 30.8691, 6.97672
19983, 30.8257, 5.6564
19983, 31.6916, 6.04243
19983, 30.9884, 4.77864
19983, 31.244, 5.98958
19983, 32.3877, 6.23273
19983, 33.3218, 6.95416
19983, 32.393, 5.20467
19983, 31.7529, 6.48509
19983, 31.4352, 7.78973
19983, 31.4046, 6.09551
19983, 31.2472, 5.10287
19983, 31.2696, 5.62533
19983, 31.9078, 6.41683
19983, 31.9112, 4.95487
19983, 30.7863, 6.40099
19983, 30.4898, 6.76897
19983, 31.0226, 5.67394
19983, 31.2734, 5.35398
19983, 31.3841, 5.08794
19983, 32.6042, 6.56655
19983, 31.1421, 6.26202
19983, 32.4505, 5.51795
19983, 31.447, 4.75963
19983, 30.7897, 6.32667
19983, 31.1557, 5.80194
19983, 31.4373, 6.02445
19983, 32.2721, 4.74124
19983, 31.9974, 4.66227
19983, 31.2475, 5.6132
19983, 31.2905, 6.59522
19983, 29.807, 7.17961
19983, 31.9303, 6.00214
19983, 32.9633, 4.53097
19983, 31.2793, 6.21538
19983, 31.1234, 6.84612
19983, 31.4971, 3.44048
19983, 32.4099, 4.93483
19983, 31.2292, 5.58762
19983, 31.9214, 6.99792
19983, 31.7281, 5.30622
19983, 31.7371, 5.52839
19983, 32.909, 5.81534
19983, 31.7667, 5.77446
19983, 33.1142, 5.99916
19983, 31.3869, 5.74424
19983, 32.3831, 5.98434
19983, 31.4413, 5.06353
19983, 32.279, 5.76976
19983, 31.6637, 4.6693
19983, 31.0851, 4.81789
19983, 32.2544, 4.80936
19983, 30.3843, 6.51465
19983, 31.6656, 6.96956
19983, 31.3056, 5.53665
19983, 31.6681, 6.05677
19983, 31.4326, 4.28914
19983, 30.7563, 6.00742
19983, 30.3301, 5.52274
19983, 31.3795, 5.35936
19983, 34.0508, 5.74936
19983, 31.1946, 4.03987
19983, 32.2792, 5.53497
19983, 32.4711, 5.11113
19983, 32.1487, 4.38347
19983, 31.3974, 5.57949
19983, 31.5357, 5.91094
19983, 31.6364, 5.66217
19983, 31.5051, 5.38138
19983, 32.5248, 5.59545
19983, 31.4633, 5.66771
19983, 31.2116, 6.29381
19983, 32.0186, 5.06001
19983, 32.7884, 4.98583
19983, 30.7194, 5.3052
19983, 31.3215, 5.81124
19983, 32.052, 5.964
19983, 31.6829, 4.97259
19983, 31.6296, 4.17611
19983, 32.5623, 4.29827
19983, 32.0822, 5.70412
19983, 30.7035, 5.09905
19983, 31.7153, 7.10578
19983, 32.6227, 6.20628
19983, 30.6752, 6.05396
19984, 31.0093, 6.33023
19984, 31.6141, 6.04408
19984, 31.3097, 5.26769
19984, 32.1058, 6.57262
19984, 33.4958, 5.44857
19984, 31.8597, 6.31764
19984, 32.2336, 6.41802
19984, 31.6869, 4.84232
19984, 32.7182, 5.9741
19984, 31.5043, 7.14706
19984, 31.4675, 3.68305
19984, 31.5916, 6.54202
19984, 32.0406, 5.63554
19984, 32.187, 4.32127
19984, 29.7554, 7.26134
19984, 31.9204, 5.77148
19984, 33.0934, 5.62378
19984, 32.0946, 6.04118
19984, 31.7279, 6.02475
19984, 30.7513, 4.3646
19984, 33.1318, 5.5058
19984, 30.5537, 7.23225
19984, 31.5, 6.22558
19984, 32.454, 4.97605
19984, 32.7248, 5.87739
19984, 30.466, 7.12276
19984, 32.5642, 5.16159
19984, 31.5442, 5.64004
19984, 32.7428, 5.06857
19984, 30.1459, 6.96908
19984, 31.3712, 4.93132
19984, 32.4044, 6.58516
19984, 32.7891, 4.74873
19984, 31.9785, 4.92908
19984, 31.5055, 6.81017
19984, 31.9696, 6.09983
19984, 32.3816, 5.73252
19984, 31.9835, 5.39565
19984, 32.2541, 5.84139
19984, 32.9588, 5.11333
19984, 30.7869, 6.29078
19984, 31.6932, 5.55749
19984, 31.5063, 5.38579
19984, 31.5222, 6.05375
19984, 30.9502, 5.10305
19984, 29.307, 7.79248
19984, 30.6009, 5.74587
19984, 30.5954, 5.57766
19984, 31.8542, 5.29433
19984, 32.7296, 5.63577
19984, 32.1005, 6.6959
19984, 31.3951, 6.93098
19984, 31.5229, 5.229
19984, 32.1084, 6.34574
19984, 32.3813, 6.38069
19984, 31.3482, 6.08592
19984, 31.0198, 5.38928
19984, 31.095, 6.78428
19984, 30.8128, 3.56437
19984, 30.1747, 6.08497
19984, 32.3697, 5.65294
19984, 30.3924, 5.86187
19984, 32.8676, 6.26234
19984, 31.3938, 5.19349
19984, 31.5626, 6.41072
19984, 32.0643, 4.50648
19984, 30.8102, 5.10923
19984, 31.5942, 5.07426
19984, 32.3551, 5.98403
19984, 31.7448, 5.8631
19984, 31.1651, 4.82118
19984, 33.4146, 5.44896
19984, 31.4438, 5.03142
19984, 31.471, 6.54293
19984, 30.7266, 5.47738
19984, 30.5408, 7.25818
19984, 30.8462, 6.42509
19984, 31.6204, 6.85209
19984, 29.9245, 7.52006
19984, 29.3918, 8.16205
19984, 31.5963, 5.39191
19984, 31.5394, 5.98159
19984, 31.5546, 6.87407
19984, 32.6431, 6.5305
19984, 32.8112, 4.77561
19984, 32.1862, 5.40682
19984, 31.6992, 5.95988
19984, 31.6184, 5.96634
19984, 32.7101, 5.28229
19984, 31.3881, 5.48993
19984, 30.7499, 7.03782
19984, 31.445, 5.7307
19984, 32.6462, 5.8077
19984, 30.9532, 6.05816
19984, 31.034, 4.84359
19984, 31.1782, 6.01796
19984, 31.9147, 6.14962
19984, 31.6572, 5.44729
19984, 32.0094, 4.83698
19984, 32.4098, 5.781
19985, 31.9502, 5.08284
19985, 31.3483, 7.16271
19985, 32.0552, 5.1818
19985, 33.5286, 6.72545
19985, 31.8032, 5.64949
19985, 30.6445, 4.89071
19985, 30.6714, 6.78092
19985, 33.2286, 7.17568
19985, 32.1499, 6.3649
19985, 30.3791, 7.50613
19985, 32.1469, 4.98007
19985, 32.4899, 6.99416
19985, 31.5196, 4.78072
19985, 31.6799, 5.18055
19985, 30.5772, 5.30966
19985, 31.1554, 5.84973
19985, 31.9891, 4.79499
19985, 32.0972, 7.21494
19985, 30.631, 4.80447
19985, 32.5021, 4.11645
19985, 31.3052, 6.1737
19985, 32.7993, 5.67492
19985, 31.4892, 4.83676
19985, 31.534, 5.48281
19985, 31.8531, 6.37922
19985, 32.5819, 6.53406
19985, 32.4498, 5.87558
19985, 32.2813, 5.31067
19985, 32.0552, 5.1946
19985, 31.7973, 5.7794
19985, 32.706, 6.04816
19985, 30.8596, 6.1923
19985, 31.0225, 6.01295
19985, 32.564, 3.46813
19985, 33.2398, 5.28916
19985, 33.1831, 6.20084
19985, 31.8672, 7.577
19985, 31.009, 5.94383
19985, 32.0528, 4.38239
19985, 31.0111, 5.41593
19985, 30.9622, 6.48909
19985, 32.3838, 4.77079
19985, 31.8349, 3.93224
19985, 32.072, 5.62316
19985, 31.6529, 4.53988
19985, 32.1215, 5.02958
19985, 30.7523, 6.34818
19985, 31.2121, 4.95774
19985, 32.3214, 6.66255
19985, 32.1146, 5.63022
19985, 30.861, 6.32037
19985, 32.6983, 6.94726
19985, 30.2899, 5.70497
19985, 31.9216, 3.43515
19985, 31.87, 5.98994
19985, 31.7158, 5.05402
19985, 31.5103, 4.89535
19985, 31.9508, 4.77361
19985, 33.0863, 5.19635
19985, 32.545, 4.59328
19985, 32.404, 7.50791
19985, 31.6998, 6.04561
19985, 31.2866, 5.97684
19985, 31.6778, 6.63833
19985, 31.7571, 5.80095
19985, 32.1576, 5.92886
19985, 29.5642, 6.94669
19985, 31.905, 3.78011
19985, 32.0141, 5.10963
19985, 31.6934, 5.10679
19985, 30.2772, 5.55577
19985, 31.7775, 6.84482
19985, 30.4904, 4.17842
19985, 31.4428, 6.66844
19985, 32.6545, 6.13236
19985, 29.8986, 4.782
19985, 31.1221, 5.87943
19985, 31.5021, 5.28519
19985, 31.1903, 5.83079
19985, 32.2456, 5.33948
19985, 31.8656, 6.38127
19985, 32.2883, 5.36496
19985, 32.4069, 5.26199
19985, 32.224, 6.552
19985, 31.5875, 4.50164
19985, 32.3048, 6.00785
19985, 31.8649, 5.62174
19985, 30.4886, 5.99386
19985, 31.8136, 4.56323
19985, 31.9448, 5.79855
19985, 32.2943, 5.2872
19985, 32.5244, 5.90351
19985, 32.7252, 5.59873
19985, 32.7453, 5.74091
19985, 30.6445, 4.6313
19985, 31.8939, 5.41181
19985, 30.3436, 5.38927
19985, 31.5353, 3.92522
19985, 31.8971, 6.2583
19985, 30.1441, 4.77559
19986, 32.0097, 5.15146
19986, 30.2854, 4.84169
19986, 31.0297, 5.15692
19986, 31.4864, 4.36772
19986, 30.1853, 5.23184
19986, 31.2179, 6.82237
19986, 31.7403, 5.60453
19986, 31.8462, 5.62613
19986, 30.8161, 5.59496
19986, 32.8494, 5.31824
19986, 30.7472, 5.69349
19986, 31.4721, 5.57294
19986, 32.2464, 5.19748
19986, 31.6704, 4.78262
19986, 32.6308, 5.64811
19986, 32.3654, 7.04029
19986, 30.5053, 5.99643
19986, 30.9693, 5.29163
19986, 32.1964, 5.44406
19986, 31.4543, 5.56038
19986, 32.3311, 5.73052
19986, 31.901, 4.87918
19986, 32.9279, 3.86195
19986, 30.5906, 4.10279
19986, 31.481, 5.81664
19986, 32.1048, 5.51772
19986, 32.1135, 4.93972
19986, 32.4617, 6.3313
19986, 31.78, 6.46063
19986, 32.255, 5.30183
19986, 31.7207, 6.0762
19986, 32.0008, 5.25657
19986, 32.1633, 5.68497
19986, 30.959, 5.95976
19986, 30.6159, 5.03443
19986, 31.7918, 5.9364
19986, 32.3335, 5.76528
19986, 31.9568, 5.77064
19986, 31.5776, 5.8794
19986, 32.5808, 5.58345
19986, 31.887, 5.34088
19986, 32.7326, 5.33704
19986, 31.7012, 5.91738
19986, 31.1078, 6.4369
19986, 31.878, 5.25111
19986, 31.4953, 6.12084
19986, 33.0909, 5.75646
19986, 31.9379, 7.48491
19986, 32.0631, 6.61194
19986, 30.6629, 6.45016
19986, 31.502, 6.10709
19986, 31.053, 5.85079
19986, 30.8815, 6.07084
19986, 31.5847, 5.39896
19986, 32.0162, 5.53219
19986, 32.0373, 5.88723
19986, 31.5736, 8.04171
19986, 32.8808, 4.3973
19986, 31.8789, 6.35143
19986, 32.7268, 5.11263
19986, 29.5191, 4.13913
19986, 31.3011, 4.06318
19986, 31.944, 5.35778
19986, 30.8705, 5.25811
19986, 32.1859, 6.12425
19986, 31.8187, 6.44005
19986, 30.4751, 5.52786
19986, 32.8106, 5.55037
19986, 31.943, 6.06623
19986, 31.3765, 5.1358
19986, 31.6315, 5.64188
19986, 32.4162, 6.18763
19986, 31.8809, 6.48339
19986, 31.8342, 5.77174
19986, 32.6566, 5.1686
19986, 32.743, 6.43473
19986, 30.4898, 4.71016
19986, 32.6602, 4.63099
19986, 32.2586, 6.32918
19986, 30.6978, 5.67012
19986, 31.6277, 4.90836
19986, 31.4834, 4.60913
19986, 32.4747, 4.87325
19986, 31.3246, 5.99925
19986, 32.9849, 6.38179
19986, 32.6773, 5.47508
19986, 31.56, 4.85485
19986, 31.1327, 5.76781
19986, 31.7001, 3.80158
19986, 31.4009, 7.09638
19986, 32.2052, 5.43299
19986, 31.3854, 7.02749
19986, 31.7566, 6.32442
19986, 32.0742, 4.64586
